siteswap,balls,max throw,canonical form,is canonical,date,animate,gif
24580409, 4, 9, 92458040, false, Tue Apr 09 2458, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjI0NTgwNDA5IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?24580409
24580427, 4, 8, 80427245, false, Sat Apr 27 2458, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjI0NTgwNDI3IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?24580427
24580922, 4, 9, 92224580, false, Sun Sep 22 2458, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjI0NTgwOTIyIiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?24580922
24600112, 2, 6, 60011224, false, Mon Jan 12 2460, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjI0NjAwMTEyIiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?24600112
24600130, 2, 6, 60013024, false, Fri Jan 30 2460, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjI0NjAwMTMwIiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?24600130
24600202, 2, 6, 60020224, false, Mon Feb 02 2460, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjI0NjAwMjAyIiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?24600202
24600408, 3, 8, 82460040, false, Thu Apr 08 2460, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjI0NjAwNDA4IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?24600408
24600417, 3, 7, 72460041, false, Sat Apr 17 2460, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjI0NjAwNDE3IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?24600417
24600912, 3, 9, 91224600, false, Sun Sep 12 2460, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjI0NjAwOTEyIiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?24600912
24600930, 3, 9, 93024600, false, Thu Sep 30 2460, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjI0NjAwOTMwIiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?24600930
24630414, 3, 6, 63041424, false, Sat Apr 14 2463, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjI0NjMwNDE0IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?24630414
24630612, 3, 6, 63061224, false, Tue Jun 12 2463, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjI0NjMwNjEyIiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?24630612
24630630, 3, 6, 63063024, false, Sat Jun 30 2463, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjI0NjMwNjMwIiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?24630630
24640404, 3, 6, 64040424, false, Fri Apr 04 2464, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjI0NjQwNDA0IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?24640404
24640602, 3, 6, 64060224, false, Mon Jun 02 2464, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjI0NjQwNjAyIiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?24640602
24660114, 3, 6, 66011424, false, Thu Jan 14 2466, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjI0NjYwMTE0IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?24660114
24660204, 3, 6, 66020424, false, Thu Feb 04 2466, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjI0NjYwMjA0IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?24660204
24660608, 4, 8, 82466060, false, Tue Jun 08 2466, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjI0NjYwNjA4IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?24660608
24660617, 4, 7, 72466061, false, Thu Jun 17 2466, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjI0NjYwNjE3IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?24660617
24660914, 4, 9, 91424660, false, Tue Sep 14 2466, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjI0NjYwOTE0IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?24660914
24680112, 3, 8, 80112246, false, Thu Jan 12 2468, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjI0NjgwMTEyIiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?24680112
24680130, 3, 8, 80130246, false, Mon Jan 30 2468, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjI0NjgwMTMwIiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?24680130
24680202, 3, 8, 80202246, false, Thu Feb 02 2468, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjI0NjgwMjAyIiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?24680202
24680408, 4, 8, 82468040, false, Sun Apr 08 2468, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjI0NjgwNDA4IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?24680408
24680417, 4, 8, 80417246, false, Tue Apr 17 2468, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjI0NjgwNDE3IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?24680417
24680912, 4, 9, 91224680, false, Wed Sep 12 2468, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjI0NjgwOTEyIiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?24680912
24680930, 4, 9, 93024680, false, Sun Sep 30 2468, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjI0NjgwOTMwIiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?24680930
24700111, 2, 7, 70011124, false, Sat Jan 11 2470, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjI0NzAwMTExIiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?24700111
24700119, 3, 9, 92470011, false, Sun Jan 19 2470, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjI0NzAwMTE5IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?24700119
24700120, 2, 7, 70012024, false, Mon Jan 20 2470, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjI0NzAwMTIwIiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?24700120
24700128, 3, 8, 82470012, false, Tue Jan 28 2470, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjI0NzAwMTI4IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?24700128
24700201, 2, 7, 70020124, false, Sat Feb 01 2470, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjI0NzAwMjAxIiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?24700201
24700209, 3, 9, 92470020, false, Sun Feb 09 2470, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjI0NzAwMjA5IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?24700209
24700227, 3, 7, 72470022, false, Thu Feb 27 2470, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjI0NzAwMjI3IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?24700227
24700308, 3, 8, 82470030, false, Sat Mar 08 2470, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjI0NzAwMzA4IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?24700308
24700317, 3, 7, 72470031, false, Mon Mar 17 2470, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjI0NzAwMzE3IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?24700317
24700911, 3, 9, 91124700, false, Thu Sep 11 2470, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjI0NzAwOTExIiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?24700911
24700919, 4, 9, 92470091, false, Fri Sep 19 2470, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjI0NzAwOTE5IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?24700919
24700920, 3, 9, 92024700, false, Sat Sep 20 2470, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjI0NzAwOTIwIiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?24700920
24700928, 4, 9, 92824700, false, Sun Sep 28 2470, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjI0NzAwOTI4IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?24700928
24730224, 3, 7, 73022424, false, Fri Feb 24 2473, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjI0NzMwMjI0IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?24730224
24730314, 3, 7, 73031424, false, Tue Mar 14 2473, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjI0NzMwMzE0IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?24730314
24730611, 3, 7, 73061124, false, Sun Jun 11 2473, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjI0NzMwNjExIiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?24730611
24730619, 4, 9, 92473061, false, Mon Jun 19 2473, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjI0NzMwNjE5IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?24730619
24730620, 3, 7, 73062024, false, Tue Jun 20 2473, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjI0NzMwNjIwIiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?24730620
24730628, 4, 8, 82473062, false, Wed Jun 28 2473, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjI0NzMwNjI4IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?24730628
24740124, 3, 7, 74012424, false, Wed Jan 24 2474, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjI0NzQwMTI0IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?24740124
24740304, 3, 7, 74030424, false, Sun Mar 04 2474, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjI0NzQwMzA0IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?24740304
24740601, 3, 7, 74060124, false, Fri Jun 01 2474, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjI0NzQwNjAxIiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?24740601
24740609, 4, 9, 92474060, false, Sat Jun 09 2474, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjI0NzQwNjA5IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?24740609
24740627, 4, 7, 74062724, false, Wed Jun 27 2474, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjI0NzQwNjI3IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?24740627
24740924, 4, 9, 92424740, false, Mon Sep 24 2474, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjI0NzQwOTI0IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?24740924
24750114, 3, 7, 75011424, false, Mon Jan 14 2475, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjI0NzUwMTE0IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?24750114
24750204, 3, 7, 75020424, false, Mon Feb 04 2475, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjI0NzUwMjA0IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?24750204
24750608, 4, 8, 82475060, false, Sat Jun 08 2475, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjI0NzUwNjA4IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?24750608
24750617, 4, 7, 75061724, false, Mon Jun 17 2475, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjI0NzUwNjE3IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?24750617
24750914, 4, 9, 91424750, false, Sat Sep 14 2475, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjI0NzUwOTE0IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?24750914
24780111, 3, 8, 80111247, false, Tue Jan 11 2478, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjI0NzgwMTExIiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?24780111
24780119, 4, 9, 92478011, false, Wed Jan 19 2478, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjI0NzgwMTE5IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?24780119
24780120, 3, 8, 80120247, false, Thu Jan 20 2478, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjI0NzgwMTIwIiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?24780120
24780128, 4, 8, 82478012, false, Fri Jan 28 2478, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjI0NzgwMTI4IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?24780128
24780201, 3, 8, 80201247, false, Tue Feb 01 2478, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjI0NzgwMjAxIiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?24780201
24780209, 4, 9, 92478020, false, Wed Feb 09 2478, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjI0NzgwMjA5IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?24780209
24780227, 4, 8, 80227247, false, Sun Feb 27 2478, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjI0NzgwMjI3IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?24780227
24780308, 4, 8, 82478030, false, Tue Mar 08 2478, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjI0NzgwMzA4IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?24780308
24780317, 4, 8, 80317247, false, Thu Mar 17 2478, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjI0NzgwMzE3IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?24780317
24780911, 4, 9, 91124780, false, Sun Sep 11 2478, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjI0NzgwOTExIiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?24780911
24780919, 5, 9, 92478091, false, Mon Sep 19 2478, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjI0NzgwOTE5IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?24780919
24780920, 4, 9, 92024780, false, Tue Sep 20 2478, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjI0NzgwOTIwIiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?24780920
24780928, 5, 9, 92824780, false, Wed Sep 28 2478, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjI0NzgwOTI4IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?24780928
24930222, 3, 9, 93022224, false, Sun Feb 22 2493, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjI0OTMwMjIyIiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?24930222
24930312, 3, 9, 93031224, false, Thu Mar 12 2493, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjI0OTMwMzEyIiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?24930312
24930330, 3, 9, 93033024, false, Mon Mar 30 2493, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjI0OTMwMzMwIiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?24930330
24930411, 3, 9, 93041124, false, Sat Apr 11 2493, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjI0OTMwNDExIiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?24930411
24930419, 4, 9, 93041924, false, Sun Apr 19 2493, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjI0OTMwNDE5IiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?24930419
24930420, 3, 9, 93042024, false, Mon Apr 20 2493, https://ydgunz.github.io/gunswap/?patternSettings=eyJzaXRlc3dhcCI6IjI0OTMwNDIwIiwiZHdlbGxQYXRoIjoiKDMwKSgxMCkiLCJiZWF0RHVyYXRpb24iOjAuMjQsImR3ZWxsUmF0aW8iOjAuOH0=, https://jugglinglab.org/anim?24930420
